
8,1581012106,13,100,61,20,3005,1386,372
8,1581012188,95,100,32,19,3049,1338,254
8,1581012192,100,100,60,19,3013,1340,298
8,1581012257,164,100,37,19,3021,1358,324
8,1581012283,191,100,49,3,1519,706,180
8,1581012349,13,100,52,19,3059,1346,318
8,1581012488,13,100,56,20,3027,1322,254
8,1581012520,45,100,34,20,3027,1324,270
8,1581012525,50,100,56,20,3101,1208,386
8,1581012631,156,100,34,3,1528,696,191
8,1581012636,161,100,55,3,1496,737,193
8,1581013376,901,100,56,-8,383,163,33
8,1581014276,1802,100,55,-8,379,167,38
8,1581015177,2703,100,56,-8,376,170,32
8,1581016077,3604,100,0,-8,376,161,42
8,1581016978,4505,100,0,-9,376,157,31
8,1581017878,5406,100,0,-9,377,163,44
8,1581018779,6307,100,0,-9,377,160,33
8,1581019680,7208,100,0,-9,383,163,38
8,1581020580,8109,100,0,-9,374,160,41
8,1581021481,9010,100,0,-9,377,162,41
8,1581022381,9911,100,0,-9,376,168,39
8,1581023282,10812,100,0,-9,376,159,36
8,1581024182,11713,100,0,-9,379,165,36
8,1581025083,12614,100,0,-9,377,161,41
8,1581025984,13515,100,0,-9,378,165,32
8,1581026884,14416,100,0,-9,378,162,35
8,1581027785,15317,100,0,-9,379,157,35
8,1581028685,16218,100,0,-9,381,162,41
8,1581029586,17119,100,0,-9,381,164,39
