
8,1580252850,13515,73,0,18,-8592,-760,-2591
8,1580253750,14416,73,0,18,-8602,-804,-2679
8,1580254651,15317,73,0,18,-8622,-814,-2649
8,1580255551,16218,73,0,18,-8680,-754,-2575
8,1580256452,17119,73,0,18,-8642,-782,-2617
8,1580257353,18020,73,0,18,-8666,-762,-2627
8,1580258253,18921,73,0,18,-8662,-794,-2685
8,1580259154,19822,73,0,18,-8654,-802,-2719
8,1580260054,20723,73,0,18,-8662,-802,-2661
8,1580260955,21624,73,0,18,-8656,-782,-2659
8,1580261861,22525,73,0,18,-8652,-800,-2641
8,1580262756,23426,73,0,18,-8680,-762,-2643
8,1580263657,24327,73,0,18,-8668,-780,-2681
8,1580264557,25228,73,0,18,-8658,-766,-2587
8,1580265458,26129,73,0,18,-8684,-764,-2649
8,1580266358,27030,73,0,18,-8644,-754,-2695
8,1580267259,27931,73,0,18,-8664,-796,-2687
8,1580268165,28832,73,0,18,-8652,-792,-2661
8,1580269060,29733,73,0,18,-8658,-772,-2687
8,1580269961,30634,73,0,18,-8658,-784,-2609
8,1580270861,31535,73,0,18,-8626,-786,-2669
8,1580271766,32436,73,0,18,-8674,-758,-2657
8,1580272662,33337,73,0,18,-8656,-784,-2605
8,1580273563,34238,73,0,18,-8626,-812,-2637
8,1580274463,35139,73,0,18,-8670,-766,-2643
8,1580275364,36040,73,0,18,-8652,-770,-2597
8,1580276270,36941,73,0,18,-8620,-776,-2665
8,1580277165,37842,73,0,18,-8626,-796,-2707
8,1580278066,38743,73,0,18,-8650,-824,-2617
8,1580278966,39644,73,0,18,-8598,-778,-2665
8,1580279867,40545,73,0,18,-8670,-824,-2615
8,1580280767,41446,73,0,18,-8678,-738,-2601
8,1580281679,42347,73,0,18,-8662,-810,-2617
8,1580282569,43248,73,0,18,-8676,-806,-2639
8,1580283469,44149,73,0,18,-8638,-818,-2657
8,1580284370,45050,73,0,18,-8616,-766,-2627
8,1580285270,45951,73,0,18,-8684,-800,-2627
8,1580286171,46852,73,0,18,-8632,-742,-2619
8,1580287071,47753,73,68,18,-8616,-738,-2651
8,1580287972,48654,73,42,18,-8668,-786,-2665
8,1580288884,49555,73,67,18,-8674,-770,-2629
8,1580289773,50456,73,67,18,-8634,-810,-2693
8,1580290674,51357,73,68,18,-8680,-820,-2605
8,1580291574,52258,73,69,19,-8658,-758,-2701
8,1580292475,53159,73,69,19,-8660,-798,-2701
8,1580293375,54060,73,70,19,-8686,-796,-2667
8,1580294276,54961,73,72,19,-8678,-776,-2661
8,1580295182,55862,73,72,19,-8662,-802,-2599
8,1580296121,56763,73,71,20,-8658,-780,-2659
8,1580296982,57664,73,73,20,-8658,-832,-2687
8,1580297884,58565,73,72,20,-8678,-796,-2687
